#, TTO, Mark,   Time,   Alt Ft, hPa, Dif Ft,  H Ft, L Ft, inHg, Temp, Tcpu, Vbat, VbatAv, Wind mps, Wind mph, Wind Ave, Wind Max, AflowMin, Wind Error
7070, 02:02:47, 0, 14:01:36,  554.0, 993.148, 554.0, 562.2, -15.7, 29.85675, 121.03, 116.24, 3.84, 3.84, 0.4534, 1.0142, 2.2605, 16.2048, 0.0000, 264
7071, 02:02:48, 0, 14:01:37,  555.6, 993.091, 555.6, 562.2, -15.7, 29.85658, 121.03, 119.61, 3.83, 3.84, 1.7355, 3.8822, 2.3252, 16.2048, 0.0000, 0
7072, 02:02:49, 0, 14:01:38,  554.5, 993.129, 554.5, 562.2, -15.7, 29.85672, 121.02, 117.93, 3.83, 3.84, 0.0000, 0.0000, 2.3252, 16.2048, 0.0000, 0
7073, 02:02:50, 0, 14:01:39,  554.2, 993.140, 554.2, 562.2, -15.7, 29.85674, 121.03, 117.93, 3.84, 3.84, 0.0000, 0.0000, 2.2246, 16.2048, 0.0000, 0
7074, 02:02:51, 0, 14:01:40,  555.2, 993.103, 555.2, 562.2, -15.7, 29.85660, 121.03, 115.40, 3.83, 3.84, 2.5635, 5.7343, 2.2818, 16.2048, 0.0000, 0
7075, 02:02:52, 0, 14:01:41,  555.5, 993.093, 555.5, 562.2, -15.7, 29.85658, 121.01, 117.08, 3.84, 3.84, 2.7817, 6.2226, 2.3163, 16.2048, 0.0000, 0
7076, 02:02:53, 0, 14:01:42,  556.1, 993.071, 556.1, 562.2, -15.7, 29.85651, 121.02, 117.93, 3.84, 3.84, 0.0000, 0.0000, 2.2657, 16.2048, 0.0000, 0
7077, 02:02:54, 0, 14:01:43,  556.1, 993.073, 556.1, 562.2, -15.7, 29.85654, 121.01, 117.93, 3.81, 3.84, 3.6913, 8.2573, 2.4033, 16.2048, 0.0000, 0
7078, 02:02:55, 0, 14:01:44,  552.9, 993.185, 552.9, 562.2, -15.7, 29.85690, 121.02, 120.45, 3.83, 3.84, 1.1385, 2.5468, 2.4447, 16.2048, 0.0000, 0
7079, 02:02:56, 0, 14:01:45,  555.8, 993.085, 555.8, 562.2, -15.7, 29.85660, 121.00, 117.93, 3.85, 3.84, 2.8173, 6.3020, 2.5497, 16.2048, 0.0000, 0
7080, 02:02:57, 0, 14:01:46,  551.4, 993.240, 551.4, 562.2, -15.7, 29.85709, 121.00, 117.93, 3.84, 3.84, 1.4937, 3.3413, 2.6054, 16.2048, 0.0000, 0
7081, 02:02:58, 0, 14:01:47,  550.9, 993.259, 550.9, 562.2, -15.7, 29.85716, 121.00, 117.93, 3.83, 3.84, 2.1396, 4.7861, 2.5872, 16.2048, 0.0000, 0
7082, 02:02:59, 0, 14:01:48,  553.2, 993.178, 553.2, 562.2, -15.7, 29.85686, 121.02, 122.14, 3.86, 3.84, 0.8741, 1.9552, 2.5300, 16.2048, 0.0000, 0
7083, 02:03:00, 0, 14:01:49,  553.6, 993.161, 553.6, 562.2, -15.7, 29.85684, 121.00, 116.24, 3.83, 3.84, 0.8917, 1.9947, 2.5259, 16.2048, 0.0000, 0
7084, 02:03:01, 0, 14:01:50,  552.2, 993.214, 552.2, 562.2, -15.7, 29.85702, 121.01, 118.77, 3.82, 3.84, 2.5000, 5.5923, 2.5817, 16.2048, 0.0000, 0
7085, 02:03:02, 0, 14:01:51,  551.4, 993.241, 551.4, 562.2, -15.7, 29.85712, 121.00, 117.93, 3.90, 3.84, 1.2418, 2.7779, 2.5548, 16.2048, 0.0000, 0
7086, 02:03:03, 0, 14:01:52,  552.4, 993.207, 552.4, 562.2, -15.7, 29.85698, 121.00, 116.24, 3.84, 3.84, 1.8715, 4.1865, 2.5515, 16.2048, 0.0000, 0
7087, 02:03:04, 0, 14:01:53,  549.4, 993.314, 549.4, 562.2, -15.7, 29.85732, 121.00, 117.08, 3.83, 3.84, 2.0102, 4.4966, 2.5611, 16.2048, 0.0000, 0
7088, 02:03:05, 0, 14:01:54,  549.8, 993.301, 549.8, 562.2, -15.7, 29.85732, 120.99, 117.93, 3.82, 3.84, 2.3274, 5.2063, 2.5857, 16.2048, 0.0000, 0
7089, 02:03:06, 0, 14:01:55,  550.4, 993.277, 550.4, 562.2, -15.7, 29.85724, 120.99, 116.24, 3.82, 3.84, 0.4584, 1.0255, 2.5994, 16.2048, 0.0000, 0
7090, 02:03:07, 0, 14:01:56,  555.2, 993.103, 555.2, 562.2, -15.7, 29.85663, 121.00, 116.24, 3.84, 3.84, 0.1310, 0.2930, 2.5781, 16.2048, 0.0000, 0
7091, 02:03:08, 0, 14:01:57,  553.6, 993.162, 553.6, 562.2, -15.7, 29.85685, 121.00, 117.08, 3.83, 3.84, 1.4509, 3.2455, 2.6061, 16.2048, 0.0000, 0
