#, TTO, Time, Mark, Alt, Alt>GND, Wind, WindMax, WindErr, 10sAve, 10sGust,10sLull, 10sTurb, 10sRofC, 10sJerk, 2mAve, 2mG, 2mL, 2mT, 10mAve, 10mG, 10mL, 10mT
124, 00:07:01, 12:05:50, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
125, 00:07:02, 12:05:51, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, -0.00, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
126, 00:07:03, 12:05:52, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
127, 00:07:04, 12:05:53, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
128, 00:07:05, 12:05:54, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
129, 00:07:06, 12:05:55, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
130, 00:07:07, 12:05:56, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
131, 00:07:08, 12:05:57, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
132, 00:07:09, 12:05:58, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
133, 00:07:10, 12:05:59, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
134, 00:07:11, 12:06:00, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
135, 00:07:12, 12:06:01, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
136, 00:07:13, 12:06:02, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.8, 0.0, 0.8, 0.1, 0.8, 0.0, 0.8
137, 00:07:14, 12:06:03, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
138, 00:07:15, 12:06:04, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
139, 00:07:16, 12:06:05, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
140, 00:07:17, 12:06:06, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
141, 00:07:18, 12:06:07, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
142, 00:07:19, 12:06:08, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
143, 00:07:20, 12:06:09, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
144, 00:07:21, 12:06:10, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
145, 00:07:22, 12:06:11, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
146, 00:07:23, 12:06:12, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
147, 00:07:24, 12:06:13, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
148, 00:07:25, 12:06:14, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
149, 00:07:26, 12:06:15, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
150, 00:07:27, 12:06:16, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
151, 00:07:28, 12:06:17, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
152, 00:07:29, 12:06:18, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
153, 00:07:30, 12:06:19, 0,  0.0,  0.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
154, 00:07:31, 12:06:20, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
155, 00:07:32, 12:06:21, 0,  0.0,  0.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
156, 00:07:33, 12:06:22, 0,  0.0,  0.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
157, 00:07:34, 12:06:23, 0,  0.0,  0.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
158, 00:07:35, 12:06:24, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
159, 00:07:36, 12:06:25, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
160, 00:07:37, 12:06:26, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
161, 00:07:38, 12:06:27, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.6, 0.0, 0.6, 0.1, 0.8, 0.0, 0.8
162, 00:07:39, 12:06:28, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
163, 00:07:40, 12:06:29, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
164, 00:07:41, 12:06:30, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
165, 00:07:42, 12:06:31, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
166, 00:07:43, 12:06:32, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
167, 00:07:44, 12:06:33, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
168, 00:07:45, 12:06:34, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
169, 00:07:46, 12:06:35, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
170, 00:07:47, 12:06:36, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
171, 00:07:48, 12:06:37, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
172, 00:07:49, 12:06:38, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
173, 00:07:50, 12:06:39, 0,  0.2,  0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
174, 00:07:51, 12:06:40, 0,  0.1,  0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
175, 00:07:52, 12:06:41, 0, -0.1, -0.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
176, 00:07:53, 12:06:42, 0, -0.2, -0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
177, 00:07:54, 12:06:43, 0, -0.3, -0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
178, 00:07:55, 12:06:44, 0, -0.2, -0.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
179, 00:07:56, 12:06:45, 0, -0.4, -0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
180, 00:07:57, 12:06:46, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
181, 00:07:58, 12:06:47, 0,  1.4,  1.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
182, 00:07:59, 12:06:48, 0,  1.2,  1.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
183, 00:08:00, 12:06:49, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
184, 00:08:01, 12:06:50, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
185, 00:08:02, 12:06:51, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
186, 00:08:03, 12:06:52, 0,  1.2,  1.2, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.1, 0.0, 0.1, 0.1, 0.8, 0.0, 0.8
187, 00:08:04, 12:06:53, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
188, 00:08:05, 12:06:54, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
189, 00:08:06, 12:06:55, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
190, 00:08:07, 12:06:56, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
191, 00:08:08, 12:06:57, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
192, 00:08:09, 12:06:58, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
193, 00:08:10, 12:06:59, 0,  0.5,  0.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
194, 00:08:11, 12:07:00, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
195, 00:08:12, 12:07:01, 0,  0.4,  0.4, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
196, 00:08:13, 12:07:02, 0,  0.3,  0.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
197, 00:08:14, 12:07:03, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
198, 00:08:15, 12:07:04, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
199, 00:08:16, 12:07:05, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
200, 00:08:17, 12:07:06, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, -0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
201, 00:08:18, 12:07:07, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
202, 00:08:19, 12:07:08, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
203, 00:08:20, 12:07:09, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
204, 00:08:21, 12:07:10, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
205, 00:08:22, 12:07:11, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
206, 00:08:23, 12:07:12, 0,  1.3,  1.3, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
207, 00:08:24, 12:07:13, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
208, 00:08:25, 12:07:14, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
209, 00:08:26, 12:07:15, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
210, 00:08:27, 12:07:16, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
211, 00:08:28, 12:07:17, 0,  0.7,  0.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
212, 00:08:29, 12:07:18, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
213, 00:08:30, 12:07:19, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
214, 00:08:31, 12:07:20, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
215, 00:08:32, 12:07:21, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
216, 00:08:33, 12:07:22, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
217, 00:08:34, 12:07:23, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
218, 00:08:35, 12:07:24, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
219, 00:08:36, 12:07:25, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
220, 00:08:37, 12:07:26, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, -0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
221, 00:08:38, 12:07:27, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
222, 00:08:39, 12:07:28, 0,  0.6,  0.6, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
223, 00:08:40, 12:07:29, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
224, 00:08:41, 12:07:30, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
225, 00:08:42, 12:07:31, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
226, 00:08:43, 12:07:32, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
227, 00:08:44, 12:07:33, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
228, 00:08:45, 12:07:34, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
229, 00:08:46, 12:07:35, 0,  0.8,  0.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
230, 00:08:47, 12:07:36, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
231, 00:08:48, 12:07:37, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
232, 00:08:49, 12:07:38, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
233, 00:08:50, 12:07:39, 0,  1.5,  1.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
234, 00:08:51, 12:07:40, 0,  1.8,  1.8, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
235, 00:08:52, 12:07:41, 0,  2.1,  2.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
236, 00:08:53, 12:07:42, 0,  1.9,  1.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
237, 00:08:54, 12:07:43, 0,  1.7,  1.7, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
238, 00:08:55, 12:07:44, 0,  1.5,  1.5, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
239, 00:08:56, 12:07:45, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
240, 00:08:57, 12:07:46, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
241, 00:08:58, 12:07:47, 0,  1.1,  1.1, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.02, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
242, 00:08:59, 12:07:48, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
243, 00:09:00, 12:07:49, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.00, +0.00, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
244, 00:09:01, 12:07:50, 0,  0.9,  0.9, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
245, 00:09:02, 12:07:51, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, +0.01, +0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
246, 00:09:03, 12:07:52, 0,  1.0,  1.0, 0.1, 0.8, 0, 0.1, 0.1, 0.1, 0.0, -0.01, -0.01, 0.1, 0.1, 0.1, 0.0, 0.1, 0.8, 0.0, 0.8
